34530,0367652,11453
34532,0397101,9913
34534,0430105,8292
34536,0326905,13922
34540,0381505,14166
34542,0427312,501
34800,0089839,17824
34811,0396184,11328
35015,0361715,15907
35347,0047834,11848
35807,0049830,43313
35836,0405422,6957
35957,0421239,11460
36276,0387898,445
36289,0133385,9564
36363,0091341,20874
36397,0361089,14175
36401,0355295,4442
36477,0401244,13169
36509,0402901,9042
36517,0387131,1985
36519,0388482,9335
36525,0425123,9007
36527,0377107,9777
36529,0399295,1830
36533,0384286,10092
36535,0404030,340
36537,0318761,1546
36708,0385690,65215
36850,0095403,10753
36931,0386005,11636
37211,0032536,22575
37240,0436971,14286
37380,0419706,8814
37382,0421054,9923
37384,0348333,7553
37386,0402022,8202
37444,0087289,3118
37475,0350261,1947
37477,0399327,9074
37495,0430651,16133
37545,0080149,10319
37720,0404032,8643
37727,0408790,9315
37729,0121164,3933
37731,0385002,8923
37733,0399146,59
37736,0380599,257
37739,0388980,15487
37741,0379725,398
37830,0385700,647
37844,0403455,14544
37853,0378109,11968
37857,0366780,14517
38038,0312004,533
38061,0373469,5236
38095,0456912,11344
38159,0095467,31056
38164,0032194,43807
38198,0424024,10700
38294,0402057,5471
38304,0367555,19082
38388,0380389,9763
38583,0092240,10017
38798,0388125,11931
38886,0367089,10707
38992,0417217,9910
39183,0388795,142
39231,0368709,9621
39234,0395972,9701
39292,0433383,3291
39307,0418647,12920
39381,0421238,16608
39400,0432291,791
39414,0338427,2610
39427,0371257,8066
39435,0386140,1656
39444,0384680,6963
39446,0432348,215
39449,0387514,2313
39516,0330702,16729
39715,0436058,8274
39801,0425661,42000
39869,0342735,1951
40148,0365686,10851
40278,0418763,25
40339,0371606,9982
40412,0419677,12877
40414,0424205,11661
40478,0069005,38761
40491,0098532,7974
40578,0200768,46917
40581,0433400,10033
40583,0365737,231
40597,0328132,68098
40614,0398017,8999
40617,0381966,8555
40629,0414387,4348
40697,0105946,
40723,0416315,9885
40732,0435625,9392
40815,0330373,674
40819,0358273,69
40826,0294870,1833
40851,0406375,6795
40870,0401085,11421
40946,0422528,16156
40955,0411195,1420
40959,0400525,9005
40962,0443295,13499
40966,0375920,7548
41014,0065143,20345
41285,0416320,116
41527,0445620,67
41566,0363771,411
41569,0360717,254
41571,0397535,1904
41573,0356680,9043
41617,0285175,14695
41627,0061847,27031
41712,0202559,22908
41716,0365485,9515
41724,0473107,29595
41769,0392465,23478
41828,0060474,8290
41863,0419294,8053
41997,0408306,612
42002,0395251,9899
42004,0407265,546
42007,0398375,2800
42009,0452598,9641
42011,0369441,7552
42013,0267891,9927
42015,0402894,9681
42018,0413015,10773
42176,0066498,88953
42191,0091455,13925
42285,0116075,9568
42418,0402399,11400
42422,0370754,37910
42556,0057812,14241
42559,0059673,79406
42602,0444608,38785
42632,0451094,4550
42638,0338075,16433
42718,0414852,10045
42723,0450278,1690
42725,0456554,9900
42728,0375154,9044
42730,0385726,9918
42732,0408985,17379
42734,0443536,10982
42738,0401855,834
42740,0433116,25890
42761,0140883,39345
42943,0089913,12701
42946,0085127,21519
43289,0142181,28638
43333,0240200,7509
43376,0426578,2117
43396,0412080,9912
43419,0416496,1969
43460,0423409,8435
43549,0383393,45759
43556,0417433,13275
43558,0421729,11565
43560,0396752,11283
43677,0114745,31894
43679,0414982,9286
43684,0437777,15363
43708,0425598,292
43744,0421994,1544
43836,0383216,12096
43869,0381971,9975
43871,0408345,9754
43904,0455857,10053
43908,0449061,7515
43912,0349467,9959
43914,0380817,14256
43917,0397313,9036
43919,0466342,10073
43921,0404390,7304
43928,0370032,9920
43930,0397078,10025
43932,0454919,9682
43936,0450232,2207
44004,0427229,6877
44020,0491703,14609
44022,0438097,950
44189,0384814,1967
44191,0434409,752
44193,0454945,9655
44195,0427944,9388
44197,0419749,9950
44199,0454848,388
44204,0468565,868
44225,0429591,14191
44238,0110329,18009
44241,0113636,19286
44243,0116861,19287
44301,0458242,1379
44397,0454841,9792
44399,0393735,10067
44511,0436864,35555
44555,0405094,582
44597,0057697,37939
44613,0446046,12763
44633,0436231,13222
44657,0061996,1561
44665,0425210,186
44694,0441909,219
44709,0437800,13751
44719,0263124,53961
44731,0441796,10069
44759,0430912,3093
44761,0393109,9270
44773,0225481,28349
44777,0383353,10177
44788,0493459,16070
44828,0439815,9035
44840,0437863,9957
44849,0386741,9389
44851,0416331,460
44864,0436331,8998
44889,0404364,20521
44929,0424880,4441
44931,0016914,84954
44937,0456396,11490
44943,0312318,11304
44972,0362120,4257
44974,0424136,2652
45028,0420087,9526
45062,0443632,5820
45074,0405469,9904
45081,0384537,588
45106,0465142,9310
45175,0434124,16367
45183,0427954,8982
45186,0317919,956
45208,0449089,9530
45210,0475276,9829
45221,0430634,10115
45361,0429573,10008
45382,0398027,7870
45431,0327084,7518
45440,0364955,9786
45442,0409182,503
45447,0382625,591
45499,0376994,36668
45501,0452594,9767
45503,0438315,13689
45517,0317219,920
45635,0404802,15402
45648,0425055,80919
45658,0410400,38344
45662,0466909,806
45666,0457510,9353
45668,0410297,2044
45672,0389860,9339
45720,0458352,350
45722,0383574,58
45726,0463034,1819
45728,0424345,2295
45730,0452637,9697
45732,0465624,4474
45880,0422720,1887
45928,0489037,13508
45950,0497116,1781
45969,0101545,16270
46062,0475293,10947
46105,0428649,17628
46231,0426627,17741
46322,0446059,7549
46335,0463985,9615
46337,0455499,9513
46347,0478209,20604
46367,0105187,31692
46530,0348150,1452
46559,0468094,7872
46572,0443496,18191
46574,0422861,14474
46578,0449059,773
46664,0040338,21631
46723,0449467,1164
46772,0369994,13141
46850,0492506,35199
46855,0064040,15383
46862,0079759,47850
46865,0430304,9072
46948,0385880,9297
46965,0417148,326
46967,0457513,512
46970,0415306,9718
46972,0477347,1593
46974,0469641,1852
46976,0420223,1262
47044,0430357,82
47099,0454921,1402
47122,0455967,9293
47124,0429589,9906
47200,0479884,1948
47202,0430576,148
47254,0402910,5289
47261,0448075,9782
47382,0462590,9762
47384,0383060,14113
47404,0452039,21712
47423,0468489,7859
47446,0428856,16998
47465,0410764,11559
47491,0418455,1023
47516,0433412,10118
47518,0384793,9788
47538,0074442,11689
47566,0039211,33813
47610,0443543,1491
47629,0436697,1165
47640,0486551,9988
47644,0445990,11652
47646,0417225,13816
47721,0048980,15265
47725,0473753,11227
47736,0032339,33810
47774,0097702,41937
47793,0436689,24055
47810,0450345,9708
47894,0460989,1116
47937,0464196,5072
47950,0427969,1249
47952,0475944,9954
47970,0434139,7511
47978,0423169,13075
47997,0387808,7512
47999,0486358,1776
48001,0456470,1963
48032,0419198,10846
48043,0414993,1381
48045,0109440,15097
48082,0354899,300
48142,0387877,9676
48150,0380066,6948
48161,0421206,9766
48214,0382357,1595
48262,0799954,1666
48304,0472043,1579
48319,0454824,9664
48322,0493430,12094
48326,0405676,1717
48342,0435623,15624
48385,0443453,496
48394,0457430,1417
48412,0406816,4643
48414,0400717,7484
48416,0462519,9842
48516,0407887,1422
48518,0420294,10781
48520,0424993,9794
48560,0439289,7510
48593,0483726,9895
48596,0419946,8975
48598,0420609,9672
48638,0074291,42236
48649,0024966,46774
48678,0426459,10070
48696,0404203,1440
48698,0814075,13364
48738,0455590,1523
48741,0478049,14201
48744,0367027,1378
48774,0206634,9693
48780,0482571,1124
48783,0418689,3683
48872,0475169,6077
48877,0489270,214
48879,0437232,1123
48883,0853096,21173
48982,0424095,11619
48997,0396171,1427
49013,0452681,13767
49110,0104905,27295
49130,0401445,9726
49132,0811136,2152
49220,0470765,14799
49263,0486585,21710
49265,0420901,8588
49272,0381061,36557
49274,0366548,9836
49276,0454987,9809
49278,0453467,7551
49280,0308055,10741
49284,0499603,2357
49286,0457939,1581
49314,0433387,7873
49347,0460792,8324
49389,0000439,5698
49396,0365830,2179
49524,0762121,2447
49530,0450259,1372
49647,0413895,9986
49649,0449010,2486
49651,0479143,1246
49666,0422295,18615
49688,0046889,13210
49735,0443431,12795
49772,0446755,14202
49793,0758794,11170
49822,0343737,1247
49824,0443489,1125
49910,0463998,1646
49917,0783612,58923
49932,0460829,1730
49957,0464049,8618
49961,0465551,1259
50003,0398913,9053
50005,0473444,1494
50064,0452624,182
50068,0498380,1251
50147,0454082,9656
50158,0775539,1931
50160,0482546,13967
50189,0808146,8275
50274,0489327,13771
50354,0045081,11578
50356,0043918,11972
50440,0772193,4283
50442,0426883,7457
50445,0455960,8398
50514,0457655,3549
50601,0398808,1265
50610,0453453,14137
50613,0369359,15689
50658,0473434,13365
50685,0473308,10758
50740,0058578,51863
50792,0395495,13668
50794,0475394,7516
50796,0397044,10075
50798,0799949,9760
50800,0425430,9966
50802,0490084,1257
50804,0367959,1248
50806,0477051,9757
50842,0469754,5206
50851,0380268,14761
50872,0382932,2062
50912,0401711,2266
50923,0469263,5172
50942,0423505,9965
50954,0482527,37725
50999,0396042,13517
51024,0118414,17266
51037,0450340,9828
51077,0259324,1250
51080,0401997,4169
51082,0778661,16555
51084,0758766,11172
51086,0481369,3594
51088,0499554,10090
51091,0462200,7874
51167,0476735,13393
51174,0432402,12271
51255,0425112,4638
51314,0465188,1993
51357,0112681,12554
51412,0435705,1738
51471,0454776,15163
51498,0264323,10845
51540,0443706,1949
51545,0425379,11330
51562,0106336,10942
51573,0036154,27040
51575,0486946,11199
51662,0416449,1271
51666,0475937,10790
51694,0477095,14055
51698,0768212,2267
51705,0482088,6691
51709,0468492,1255
51834,0416508,2977
51884,0433416,16727
51903,0770772,14434
51925,0477071,9963
51927,0455760,14001
51931,0490204,2355
51933,0475355,16385
51935,0822854,7485
51937,0800069,9793
51939,0453556,1273
52042,0389557,9075
52241,0427470,8270
52245,0445934,9955
52279,0422774,10172
52281,0462322,253768
52283,0444682,1683
52287,0396555,1267
52299,0419434,16018
52319,0076584,22311
52328,0448134,1272
52375,0462338,9903
52435,0060345,13377
52458,0486822,8271
52462,0455326,13158
52579,0450188,1407
52604,0488120,6145
52644,0452702,10294
52668,0419843,13067
52694,0453451,1268
52712,0435670,9785
52715,0772178,13280
52722,0413300,559
52724,0338216,1950
52730,0329737,13352
52767,0075610,20553
52784,0856008,13894
52831,0095583,14240
52867,0458364,13171
52885,0851578,4977
52950,0409904,2269
52952,0480025,11798
52967,0491747,1919
52973,0478311,4964
52975,0427327,2976
53000,0463854,1562
53022,0087578,11205
53024,0762111,36676
53121,0413267,810
53123,0907657,5723
53125,0449088,285
53127,0470705,12526
53129,0780571,3432
53138,0455596,14208
53140,0412915,14207
53143,0444628,24200
53161,0497137,5488
53280,0455362,10063
53318,0460740,12225
53322,0496806,298
53326,0465203,10832
53355,0177242,2241
53435,0498353,1691
53447,0842929,1990
53450,0079453,170261
53453,0079946,22049
53460,0423294,9408
53464,0486576,1979
53466,0479500,14043
53468,0457572,10288
53519,1028528,1991
53550,0462504,9952
53574,0473709,17320
53578,0449851,21427
53808,0490822,11211
53883,0430484,49870
53894,0386032,2359
53921,0829459,1988
53953,0450385,3021
53956,0795368,2196
53972,0337978,1571
53974,0762114,2959
53993,0413099,2698
53996,0418279,1858
54001,0373889,675
54004,0762107,3563
54116,0432289,16083
54121,0042286,37292
54185,0832903,24582
54190,0445922,4688
54256,0787475,10074
54259,0486655,2270
54272,0462538,35
54274,0897361,5857
54276,0481141,3638
54281,0423977,8669
54286,0440963,2503
54354,0478116,54546
54372,0362225,10795
54503,0829482,8363
54617,0412535,17350
54648,0293564,5174
54686,0462396,9703
54732,0424823,9750
54734,0815244,10760
54736,0431197,4349
54745,0477078,13068
54768,0462244,14144
54771,0427392,4858
54780,0489237,12435
54785,0373883,2082
